hpsa_name,designation_type,hpsa_discipline_class,hpsa_status,hpsa_designation_date,hpsa_designation_last_update_date,rural_status,hpsa_population_type,counties,total_population,per_pov,med_hh
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Income/Migrant Farmworker-MSSA 35C-F/Fresno We,HPSA Population,Primary Care,Withdrawn,20/08/2009,27/06/2013,Non-Rural,Low Income Migrant Farmworker Population HPSA,Fresno,1008654,25.5,48323
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Non-Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Non-Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Low Inc-MSSA 149/Barstow/Daggett/Oro Grande/Yermo,HPSA Population,Primary Care,Withdrawn,05/07/2011,12/03/2014,Rural,Low Income Population HPSA,San Bernardino,2181654,17.6,56194
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Gilroy/Morgan Hill (MSSA 182),Geographic HPSA,Primary Care,Withdrawn,01/03/2004,03/11/2011,Non-Rural,Geographic Population,Santa Clara,1936259,9.3,110843
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,San Francisco,873965,10.2,101873
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Low Income - Lompoc (MSSA 179),HPSA Population,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Low Income Population HPSA,Santa Barbara,448229,13.9,66360
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
Alemany/Excelsior (MSSA 162F),Geographic HPSA,Primary Care,Withdrawn,12/01/2004,03/11/2011,Non-Rural,Geographic Population,San Francisco,873965,10.2,101873
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2c/Bell NE/Bell Gardens/Montebello S,Geographic HPSA,Primary Care,Withdrawn,09/05/2011,02/07/2018,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
