HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,PC MCTA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text
Oceanview Health Center,10699906L4,Federally Qualified Health Center,Primary Care,0,NA,CA,Withdrawn,23/10/2003,30/03/2011,Metropolitan,POINT,,,,,,,,Non-Rural,-117.1381615,32.70981454,,N,"San Diego County, CA",92102,Region 9,CA,06073,06,California,San Diego,073,1,446 26th St STE 101,San Diego,Oceanview Health Center,10699906L4,,UNK,Unknown,Federally Qualified Health Center,,,M,,92102-3026,,,,W,FQHC,,06,California,,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
"Clinic Inc, The",10699906L3,Federally Qualified Health Center,Primary Care,19,18,CA,Designated,23/10/2003,11/09/2021,Metropolitan,POINT,,,,329682,,,,Non-Rural,-118.3088825,34.01616001,092440,N,"Los Angeles County, CA",90062,Region 9,CA,06037,06,California,Los Angeles,037,1,3834 S Western Ave,Los Angeles,"Clinic Inc, The",10699906L3,,UNK,Unknown,Federally Qualified Health Center,,,M,,90062-1104,,,,D,FQHC,,06,California,,N,CA,06037,06,California,N,N,27/03/2024,03/27/2024
SHASTA COMMUNITY HEALTH CENTER,10699906L2,Federally Qualified Health Center,Primary Care,18,18,CA,Designated,23/10/2003,01/08/2022,Metropolitan,POINT,,,,46725,,,,Non-Rural,-122.3853903,40.58349079,092240,N,"Shasta County, CA",96001,Region 9,CA,06089,06,California,Shasta,089,1,1035 Placer St,Redding,SHASTA COMMUNITY HEALTH CENTER,10699906L2,,UNK,Unknown,Federally Qualified Health Center,,,M,,96001-1170,,,,D,FQHC,,06,California,,N,CA,06089,06,California,N,N,27/03/2024,03/27/2024
"Alliance Medical Center, Inc.",10699906L1,Federally Qualified Health Center,Primary Care,16,15,CA,Designated,23/10/2003,10/09/2021,Metropolitan,POINT,,,,48399,,,,Non-Rural,-122.8637775,38.62730051,092080,N,"Sonoma County, CA",95448,Region 9,CA,06097,06,California,Sonoma,097,1,1381 University St,Healdsburg,"Alliance Medical Center, Inc.",10699906L1,,UNK,Unknown,Federally Qualified Health Center,,,M,,95448-3314,,,,D,FQHC,,06,California,,N,CA,06097,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002302,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,23.02,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002200,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,22,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001202,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,12.02,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001400,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,14,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001201,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,12.01,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002500,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,25,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002600,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,26,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029003000,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,30,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002100,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,21,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001500,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,15,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001102,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,11.02,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001103,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,11.03,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029003103,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,31.03,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029003113,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,31.13,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002700,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,27,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002301,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,23.01,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002900,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,29,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001902,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,19.02,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029003121,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,31.21,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001101,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,11.01,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002400,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,24,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029002000,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,20,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001300,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,13,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/Migrant Farmworker - MSSA 66B (Bakersfi,10699906KL,HPSA Population,Primary Care,19,NA,CA,Withdrawn,28/02/2008,27/06/2013,Metropolitan,06029001901,Not applicable,27/06/2013,2.6,97630,,37550:1,Low Income Migrant Farmworker Population HPSA,Non-Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,19.01,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,7800,89830,M,LI-MFW,,3000:1,,29.94,W,Hpsa Pop,06/27/2013,06,California,Not Applicable,N,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/MFW - MSSA 64/Inyokern/Ridgecrest,10699906KJ,HPSA Population,Primary Care,15,NA,CA,Withdrawn,25/02/2008,02/07/2018,Unknown,06029005501,Not applicable,02/07/2018,4.43,10921,14.7,2465:1,Low Income Migrant Farmworker Population HPSA,Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,55.01,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,13290,-2369,0,LI-MFW,,3000:1,,2.81,W,Hpsa Pop,07/02/2018,06,California,Not Applicable,R,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/MFW - MSSA 64/Inyokern/Ridgecrest,10699906KJ,HPSA Population,Primary Care,15,NA,CA,Withdrawn,25/02/2008,02/07/2018,Unknown,06029005401,Not applicable,02/07/2018,4.43,10921,14.7,2465:1,Low Income Migrant Farmworker Population HPSA,Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,54.01,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,13290,-2369,0,LI-MFW,,3000:1,,2.81,W,Hpsa Pop,07/02/2018,06,California,Not Applicable,R,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/MFW - MSSA 64/Inyokern/Ridgecrest,10699906KJ,HPSA Population,Primary Care,15,NA,CA,Withdrawn,25/02/2008,02/07/2018,Unknown,06029005403,Not applicable,02/07/2018,4.43,10921,14.7,2465:1,Low Income Migrant Farmworker Population HPSA,Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,54.03,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,13290,-2369,0,LI-MFW,,3000:1,,2.81,W,Hpsa Pop,07/02/2018,06,California,Not Applicable,R,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/MFW - MSSA 64/Inyokern/Ridgecrest,10699906KJ,HPSA Population,Primary Care,15,NA,CA,Withdrawn,25/02/2008,02/07/2018,Unknown,06029005300,Not applicable,02/07/2018,4.43,10921,14.7,2465:1,Low Income Migrant Farmworker Population HPSA,Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,53,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,13290,-2369,0,LI-MFW,,3000:1,,2.81,W,Hpsa Pop,07/02/2018,06,California,Not Applicable,R,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/MFW - MSSA 64/Inyokern/Ridgecrest,10699906KJ,HPSA Population,Primary Care,15,NA,CA,Withdrawn,25/02/2008,02/07/2018,Unknown,06029005404,Not applicable,02/07/2018,4.43,10921,14.7,2465:1,Low Income Migrant Farmworker Population HPSA,Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,54.04,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,13290,-2369,0,LI-MFW,,3000:1,,2.81,W,Hpsa Pop,07/02/2018,06,California,Not Applicable,R,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Low Income/MFW - MSSA 64/Inyokern/Ridgecrest,10699906KJ,HPSA Population,Primary Care,15,NA,CA,Withdrawn,25/02/2008,02/07/2018,Unknown,06029005402,Not applicable,02/07/2018,4.43,10921,14.7,2465:1,Low Income Migrant Farmworker Population HPSA,Rural,,,,N,"Kern County, CA",,Region 9,CA,06029,06,California,Kern,029,1,,,54.02,,CA,CT,Census Tract,Low Income Migrant Farmworker Population HPSA,13290,-2369,0,LI-MFW,,3000:1,,2.81,W,Hpsa Pop,07/02/2018,06,California,Not Applicable,R,CA,06029,06,California,N,N,27/03/2024,03/27/2024
Westside Family Health Center,10699906KH,Federally Qualified Health Center,Primary Care,17,15,CA,Designated,30/09/2007,10/09/2021,Metropolitan,POINT,,,,168216,,,,Non-Rural,-118.4159833,34.01133472,0930080,N,"Los Angeles County, CA",90230,Region 9,CA,06037,06,California,Los Angeles,037,1,3861 Sepulveda Blvd,Culver City,Westside Family Health Center,10699906KH,,UNK,Unknown,Federally Qualified Health Center,,,M,,90230-4605,,,,D,FQHC,,06,California,,N,CA,06037,06,California,N,N,27/03/2024,03/27/2024
Chinatown Service Center,10699906KG,Federally Qualified Health Center,Primary Care,17,17,CA,Designated,30/09/2007,12/09/2021,Metropolitan,POINT,,,,262175,,,,Non-Rural,-118.2397077,34.06255556,0928870,N,"Los Angeles County, CA",90012,Region 9,CA,06037,06,California,Los Angeles,037,1,767 N Hill St,Los Angeles,Chinatown Service Center,10699906KG,,UNK,Unknown,Federally Qualified Health Center,,,M,,90012-2343,,,,D,FQHC,,06,California,,N,CA,06037,06,California,N,N,27/03/2024,03/27/2024
Avenal Community Health Center,10699906KF,Federally Qualified Health Center,Primary Care,19,20,CA,Designated,30/09/2007,11/09/2021,Non-Metropolitan,POINT,,,,161438,,,,Non-Rural,-119.789168,36.3021778,0911950,N,"Kings County, CA",93245,Region 9,CA,06031,06,California,Kings,031,1,555 E St,Lemoore,Avenal Community Health Center,10699906KF,,UNK,Unknown,Federally Qualified Health Center,,,N,,93245-2617,,,,D,FQHC,,06,California,,N,CA,06031,06,California,N,N,27/03/2024,03/27/2024
DR NDULUE MEDICAL PRACTICE,10699906KE,Rural Health Clinic,Primary Care,14,NA,CA,Withdrawn,09/05/2007,06/02/2020,Unknown,POINT,,06/02/2020,,107509,,,,Non-Rural,-121.5907983,39.14197238,,N,"Yuba County, CA",95901,Region 9,CA,06115,06,California,Yuba,115,1,620 E St,Marysville,DR NDULUE MEDICAL PRACTICE,10699906KE,,UNK,Unknown,Rural Health Clinic,,,0,,95901-5503,,,,W,RHC,02/06/2020,06,California,,N,CA,06115,06,California,N,N,27/03/2024,03/27/2024
ADVENTIST HEALTH REEDLEY,10699906KD,Rural Health Clinic,Primary Care,16,17,CA,Designated,15/11/2016,12/09/2021,Unknown,POINT,,,,250644,,,,Rural,-119.399212,36.5459214,,N,"Tulare County, CA",93618,Region 9,CA,06107,06,California,Tulare,107,1,444 W El Monte Way,Dinuba,ADVENTIST HEALTH REEDLEY,10699906KD,,UNK,Unknown,Rural Health Clinic,,,0,,93618-1500,,,,D,RHC,,06,California,,R,CA,06107,06,California,N,N,27/03/2024,03/27/2024
Manteca/Escalon MSSA-164.1 and 164.2,10699906KB,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,06/08/2007,29/06/2012,Metropolitan,06077005003,Not applicable,29/06/2012,21.5,112539,,5234:1,Geographic Population,Non-Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,50.03,,CA,CT,Census Tract,Geographic Population,75250,37289,M,TRC,,3500:1,,10,W,Hpsa Geo,06/29/2012,06,California,Not Applicable,N,CA,06077,06,California,N,N,27/03/2024,03/27/2024
Manteca/Escalon MSSA-164.1 and 164.2,10699906KB,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,06/08/2007,29/06/2012,Metropolitan,06077005108,Not applicable,29/06/2012,21.5,112539,,5234:1,Geographic Population,Non-Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,51.08,,CA,CT,Census Tract,Geographic Population,75250,37289,M,TRC,,3500:1,,10,W,Hpsa Geo,06/29/2012,06,California,Not Applicable,N,CA,06077,06,California,N,N,27/03/2024,03/27/2024
Manteca/Escalon MSSA-164.1 and 164.2,10699906KB,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,06/08/2007,29/06/2012,Metropolitan,06077005124,Not applicable,29/06/2012,21.5,112539,,5234:1,Geographic Population,Non-Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,51.24,,CA,CT,Census Tract,Geographic Population,75250,37289,M,TRC,,3500:1,,10,W,Hpsa Geo,06/29/2012,06,California,Not Applicable,N,CA,06077,06,California,N,N,27/03/2024,03/27/2024
Manteca/Escalon MSSA-164.1 and 164.2,10699906KB,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,06/08/2007,29/06/2012,Metropolitan,06077005113,Not applicable,29/06/2012,21.5,112539,,5234:1,Geographic Population,Non-Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,51.13,,CA,CT,Census Tract,Geographic Population,75250,37289,M,TRC,,3500:1,,10,W,Hpsa Geo,06/29/2012,06,California,Not Applicable,N,CA,06077,06,California,N,N,27/03/2024,03/27/2024
